page	line	occurrence	token	token_start	token_end	marked_index	current_context	reviewed_token	mark_on	status
bnf-f0166	c2-l005	1	algũa	18	23	3	gũa	algũa	u	batch_review_unverified
bnf-f0166	c2-l013	1	hũa	14	17	1	hũa	hũa	u	batch_review_unverified
bnf-f0166	c2-l014	1	Deſtruição	28	38	8	ção	Deſtruição	a	batch_review_unverified
bnf-f0166	c2-l022	1	Hũa	20	23	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0166	c2-l045	1	tomão	20	25	3	mão	tomão	a	batch_review_unverified
bnf-f0166	c2-l046	1	Iapão	23	28	3	pão	Iapão	a	batch_review_unverified
bnf-f0167	c1-l004	1	tirão	25	30	3	rão	tirão	a	batch_review_unverified
bnf-f0167	c1-l010	1	Hũa	8	11	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0167	c1-l020	1	Hũa	14	17	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0167	c1-l028	1	Hũa	11	14	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0167	c1-l034	1	atirão	0	6	4	rão	atirão	a	batch_review_unverified
bnf-f0167	c1-l042	1	Deſtruição	24	34	8	ção	Deſtruição	a	batch_review_unverified
bnf-f0167	c2-l004	1	tinhão	35	41	4	hão	tinhão	a	batch_review_unverified
bnf-f0167	c2-l017	1	não	27	30	1	não	não	a	batch_review_unverified
bnf-f0167	c2-l018	1	não	0	3	1	não	não	a	batch_review_unverified
bnf-f0167	c2-l018	2	algũa	8	13	3	gũa	algũa	u	batch_review_unverified
bnf-f0167	c2-l018	3	compoſição	14	24	8	ção	compoſição	a	batch_review_unverified
bnf-f0167	c2-l023	1	impreſſão	18	27	7	ſão	impreſſão	a	batch_review_unverified
bnf-f0167	c2-l033	1	não	40	43	1	não	não	a	batch_review_unverified
bnf-f0167	c2-l045	1	chamão	16	22	4	mão	chamão	a	batch_review_unverified
bnf-f0168	c1-l011	1	Hũas	10	14	1	Hũa	Hũas	u	batch_review_unverified
bnf-f0168	c1-l012	1	eſpalhão	22	30	6	hão	eſpalhão	a	batch_review_unverified
bnf-f0168	c1-l013	1	Hũa	12	15	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0168	c1-l015	1	lãa	0	3	1	lãa	lãa	a	batch_review_unverified
bnf-f0168	c1-l018	1	reſfolegão	24	34	8	gão	reſfolegão	a	batch_review_unverified
bnf-f0168	c1-l020	1	meão	35	39	2	eão	meão	a	batch_review_unverified
bnf-f0168	c1-l028	1	cães	4	8	1	cãe	cães	a	batch_review_unverified
bnf-f0168	c1-l031	1	cães	39	43	1	cãe	cães	a	batch_review_unverified
bnf-f0168	c1-l035	1	hũa	32	35	1	hũa	hũa	u	batch_review_unverified
bnf-f0168	c1-l044	1	não	18	21	1	não	não	a	batch_review_unverified
bnf-f0168	c1-l047	1	hũa	35	38	1	hũa	hũa	u	batch_review_unverified
bnf-f0168	c2-l008	1	calção	3	9	4	ção	calção	a	batch_review_unverified
bnf-f0168	c2-l015	1	Iapão	34	39	3	pão	Iapão	a	batch_review_unverified
bnf-f0168	c2-l027	1	recreação	23	32	7	ção	recreação	a	batch_review_unverified
bnf-f0168	c2-l030	1	occaſião	8	16	6	ião	occaſião	a	batch_review_unverified
bnf-f0168	c2-l034	1	apertão	25	32	5	tão	apertão	a	batch_review_unverified
bnf-f0168	c2-l035	1	mão	16	19	1	mão	mão	a	batch_review_unverified
bnf-f0168	c2-l040	1	Iapão	20	25	3	pão	Iapão	a	batch_review_unverified
bnf-f0169	c1-l012	1	Iapão	32	37	3	pão	Iapão	a	batch_review_unverified
bnf-f0169	c1-l025	1	Iapão	3	8	3	pão	Iapão	a	batch_review_unverified
bnf-f0169	c1-l035	1	cão	31	34	1	cão	cão	a	batch_review_unverified
bnf-f0169	c1-l045	1	não	29	32	1	não	não	a	batch_review_unverified
bnf-f0169	c2-l013	1	Hũa	11	14	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0169	c2-l013	2	calções	26	33	4	çõe	calções	o	batch_review_unverified
bnf-f0169	c2-l018	1	hũa	21	24	1	hũa	hũa	u	batch_review_unverified
bnf-f0169	c2-l029	1	algũa	4	9	3	gũa	algũa	u	batch_review_unverified
bnf-f0169	c2-l031	1	hũa	20	23	1	hũa	hũa	u	batch_review_unverified
bnf-f0169	c2-l032	1	contão	30	36	4	tão	contão	a	batch_review_unverified
bnf-f0169	c2-l039	1	Iapão	28	33	3	pão	Iapão	a	batch_review_unverified
bnf-f0169	c2-l046	1	hũa	0	3	1	hũa	hũa	u	batch_review_unverified
bnf-f0169	c2-l047	1	quãdo	30	35	2	uãd	quãdo	a	batch_review_unverified
bnf-f0170	c1-l002	1	alguẽ	38	43	4	uẽ	alguẽ	e	batch_review_unverified
bnf-f0170	c1-l012	1	dalgũa	3	9	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0170	c1-l022	1	carretão	5	13	6	tão	carretão	a	batch_review_unverified
bnf-f0170	c1-l024	1	tirão	27	32	3	rão	tirão	a	batch_review_unverified
bnf-f0170	c1-l030	1	homeẽs	33	39	4	eẽs	homeẽs	e	batch_review_unverified
bnf-f0170	c1-l031	1	tinhão	4	10	4	hão	tinhão	a	batch_review_unverified
bnf-f0170	c1-l031	2	hũa	32	35	1	hũa	hũa	u	batch_review_unverified
bnf-f0170	c1-l033	1	hũa	12	15	1	hũa	hũa	u	batch_review_unverified
bnf-f0170	c1-l033	2	arrancarão	28	38	8	rão	arrancarão	a	batch_review_unverified
bnf-f0170	c1-l039	1	algũa	0	5	3	gũa	algũa	u	batch_review_unverified
bnf-f0170	c1-l046	1	cuidauão	19	27	6	uão	cuidauão	a	batch_review_unverified
bnf-f0170	c1-l046	2	vião	38	42	2	ião	vião	a	batch_review_unverified
bnf-f0170	c2-l004	1	Lũa	22	25	1	Lũa	Lũa	u	batch_review_unverified
bnf-f0170	c2-l005	1	hũa	8	11	1	hũa	hũa	u	batch_review_unverified
bnf-f0170	c2-l005	2	lũa	16	19	1	lũa	lũa	u	batch_review_unverified
bnf-f0170	c2-l005	3	Iapões	31	37	3	põe	Iapões	o	batch_review_unverified
bnf-f0170	c2-l007	1	impreſſão	21	30	7	ſão	impreſſão	a	batch_review_unverified
bnf-f0170	c2-l013	1	Iapão	6	11	3	pão	Iapão	a	batch_review_unverified
bnf-f0170	c2-l016	1	mão	24	27	1	mão	mão	a	batch_review_unverified
bnf-f0170	c2-l017	1	pão	31	34	1	pão	pão	a	batch_review_unverified
bnf-f0170	c2-l024	1	algũa	28	33	3	gũa	algũa	u	batch_review_unverified
bnf-f0170	c2-l030	1	Não	29	32	1	Não	Não	a	batch_review_unverified
bnf-f0170	c2-l033	1	Multiplicação	25	38	11	ção	Multiplicação	a	batch_review_unverified
bnf-f0170	c2-l034	1	geração	31	38	5	ção	geração	a	batch_review_unverified
bnf-f0170	c2-l043	1	hũa	36	39	1	hũa	hũa	u	batch_review_unverified
bnf-f0171	c1-l003	1	não	0	3	1	não	não	a	batch_review_unverified
bnf-f0171	c1-l004	1	algũa	10	15	3	gũa	algũa	u	batch_review_unverified
bnf-f0171	c1-l012	1	grão	29	33	2	rão	grão	a	batch_review_unverified
bnf-f0171	c1-l018	1	occupações	7	17	7	çõe	occupações	o	batch_review_unverified
bnf-f0171	c1-l021	1	região	22	28	4	ião	região	a	batch_review_unverified
bnf-f0171	c1-l026	1	hũa	38	41	1	hũa	hũa	u	batch_review_unverified
bnf-f0171	c1-l028	1	Embarcação	20	30	8	ção	Embarcação	a	batch_review_unverified
bnf-f0171	c1-l030	1	ção	0	3	1	ção	ção	a	batch_review_unverified
bnf-f0171	c1-l036	1	Embarcação	20	30	8	ção	Embarcação	a	batch_review_unverified
bnf-f0171	c1-l040	1	durão	9	14	3	rão	durão	a	batch_review_unverified
bnf-f0171	c1-l042	1	algũa	24	29	3	gũa	algũa	u	batch_review_unverified
bnf-f0171	c2-l001	1	embarcação	11	21	8	ção	embarcação	a	batch_review_unverified
bnf-f0171	c2-l004	1	deitão	0	6	4	tão	deitão	a	batch_review_unverified
bnf-f0171	c2-l004	2	mãos	15	19	1	mão	mãos	a	batch_review_unverified
bnf-f0171	c2-l011	1	algũa	34	39	3	gũa	algũa	u	batch_review_unverified
bnf-f0171	c2-l017	1	carão	8	13	3	rão	carão	a	batch_review_unverified
bnf-f0171	c2-l018	1	ventão	23	29	4	tão	ventão	a	batch_review_unverified
bnf-f0171	c2-l019	1	não	27	30	1	não	não	a	batch_review_unverified
bnf-f0171	c2-l019	2	embarcão	34	42	6	cão	embarcão	a	batch_review_unverified
bnf-f0171	c2-l022	1	uruxão	18	24	4	xão	uruxão	a	batch_review_unverified
bnf-f0171	c2-l022	2	cajão	26	31	3	jão	cajão	a	batch_review_unverified
bnf-f0171	c2-l034	1	Deſtruição	17	27	8	ção	Deſtruição	a	batch_review_unverified
bnf-f0171	c2-l037	1	algũa	33	38	3	gũa	algũa	u	batch_review_unverified
bnf-f0172	c1-l003	1	Iapão	3	8	3	pão	Iapão	a	batch_review_unverified
bnf-f0172	c1-l006	1	hũa	32	35	1	hũa	hũa	u	batch_review_unverified
bnf-f0172	c1-l021	1	mãos	24	28	1	mão	mãos	a	batch_review_unverified
bnf-f0172	c1-l027	1	Irmão	24	29	3	mão	Irmão	a	batch_review_unverified
bnf-f0172	c1-l027	2	Irmãa	34	39	3	mãa	Irmãa	a	batch_review_unverified
bnf-f0172	c1-l037	1	amarrão	2	9	5	rão	amarrão	a	batch_review_unverified
bnf-f0172	c1-l037	2	não	33	36	1	não	não	a	batch_review_unverified
bnf-f0172	c1-l040	1	Irmãos	0	6	3	mão	Irmãos	a	batch_review_unverified
bnf-f0172	c2-l001	1	matarão	13	20	5	rão	matarão	a	batch_review_unverified
bnf-f0172	c2-l006	1	algũa	29	34	3	gũa	algũa	u	batch_review_unverified
bnf-f0172	c2-l009	1	commiſſão	8	17	7	ſão	commiſſão	a	batch_review_unverified
bnf-f0172	c2-l020	1	algũas	23	29	3	gũa	algũas	u	batch_review_unverified
bnf-f0172	c2-l021	1	grãos	26	31	2	rão	grãos	a	batch_review_unverified
bnf-f0172	c2-l029	1	Hũa	10	13	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0172	c2-l029	2	grãos	25	30	2	rão	grãos	a	batch_review_unverified
bnf-f0172	c2-l037	1	Hũa	10	13	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0173	c1-l003	1	coração	16	23	5	ção	coração	a	batch_review_unverified
bnf-f0173	c1-l006	1	mãos	18	22	1	mão	mãos	a	batch_review_unverified
bnf-f0173	c1-l035	1	algũas	0	6	3	gũa	algũas	u	batch_review_unverified
bnf-f0173	c1-l037	1	grão	0	4	2	rão	grão	a	batch_review_unverified
bnf-f0173	c1-l037	2	Agulhão	28	35	5	hão	Agulhão	a	batch_review_unverified
bnf-f0173	c1-l039	1	Hũa	13	16	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0173	c1-l047	1	mãos	34	38	1	mão	mãos	a	batch_review_unverified
bnf-f0173	c2-l009	1	mão	13	16	1	mão	mão	a	batch_review_unverified
bnf-f0173	c2-l014	1	dalgũa	20	26	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0173	c2-l023	1	Mãos	8	12	1	Mão	Mãos	a	batch_review_unverified
bnf-f0173	c2-l027	1	Iapão	33	38	3	pão	Iapão	a	batch_review_unverified
bnf-f0173	c2-l046	1	quebrão	21	28	5	rão	quebrão	a	batch_review_unverified
bnf-f0174	c1-l001	1	algũa	13	18	3	gũa	algũa	u	batch_review_unverified
bnf-f0174	c1-l005	1	Hũa	11	14	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0174	c1-l008	1	pondão	0	6	4	dão	pondão	a	batch_review_unverified
bnf-f0174	c1-l008	2	eſtão	38	43	3	tão	eſtão	a	batch_review_unverified
bnf-f0174	c1-l009	1	fechão	33	39	4	hão	fechão	a	batch_review_unverified
bnf-f0174	c1-l028	1	cão	24	27	1	cão	cão	a	batch_review_unverified
bnf-f0174	c1-l034	1	algũa	34	39	3	gũa	algũa	u	batch_review_unverified
bnf-f0174	c1-l039	1	hũa	0	3	1	hũa	hũa	u	batch_review_unverified
bnf-f0174	c1-l046	1	perguntão	37	46	7	tão	perguntão	a	batch_review_unverified
bnf-f0174	c2-l006	1	leuão	24	29	3	uão	leuão	a	batch_review_unverified
bnf-f0174	c2-l008	1	dobrão	34	40	4	rão	dobrão	a	batch_review_unverified
bnf-f0174	c2-l009	1	apertão	0	7	5	tão	apertão	a	batch_review_unverified
bnf-f0174	c2-l009	2	Iapão	24	29	3	pão	Iapão	a	batch_review_unverified
bnf-f0174	c2-l017	1	algũa	35	40	3	gũa	algũa	u	batch_review_unverified
bnf-f0174	c2-l019	1	gũa	0	3	1	gũa	gũa	u	batch_review_unverified
bnf-f0174	c2-l023	1	não	31	34	1	não	não	a	batch_review_unverified
bnf-f0174	c2-l030	1	comprão	11	18	5	rão	comprão	a	batch_review_unverified
bnf-f0174	c2-l038	1	embarcação	31	41	8	ção	embarcação	a	batch_review_unverified
bnf-f0174	c2-l039	1	lũa	32	35	1	lũa	lũa	u	batch_review_unverified
bnf-f0174	c2-l040	1	Iapão	13	18	3	pão	Iapão	a	batch_review_unverified
bnf-f0174	c2-l047	1	algũa	7	12	3	gũa	algũa	u	batch_review_unverified
bnf-f0175	c1-l002	1	Golſão	6	12	4	ſão	Golſão	a	batch_review_unverified
bnf-f0175	c1-l004	1	golſãos	22	29	4	ſão	golſãos	a	batch_review_unverified
bnf-f0175	c1-l007	1	grãos	14	19	2	rão	grãos	a	batch_review_unverified
bnf-f0175	c1-l018	1	Não	18	21	1	Não	Não	a	batch_review_unverified
bnf-f0175	c1-l037	1	algũa	13	18	3	gũa	algũa	u	batch_review_unverified
bnf-f0175	c1-l041	1	crucificão	23	33	8	cão	crucificão	a	batch_review_unverified
bnf-f0175	c1-l042	1	Iapão	3	8	3	pão	Iapão	a	batch_review_unverified
bnf-f0175	c1-l046	1	mãos	16	20	1	mão	mãos	a	batch_review_unverified
bnf-f0175	c1-l047	1	Hũas	12	16	1	Hũa	Hũas	u	batch_review_unverified
bnf-f0175	c2-l010	1	lingão	0	6	4	gão	lingão	a	batch_review_unverified
bnf-f0175	c2-l011	1	algũa	34	39	3	gũa	algũa	u	batch_review_unverified
bnf-f0175	c2-l015	1	Trouão	12	18	4	uão	Trouão	a	batch_review_unverified
bnf-f0175	c2-l018	1	algũa	25	30	3	gũa	algũa	u	batch_review_unverified
bnf-f0175	c2-l019	1	então	39	44	3	tão	então	a	batch_review_unverified
bnf-f0175	c2-l022	1	algũa	27	32	3	gũa	algũa	u	batch_review_unverified
bnf-f0175	c2-l029	1	algũa	26	31	3	gũa	algũa	u	batch_review_unverified
bnf-f0175	c2-l034	1	tomão	17	22	3	mão	tomão	a	batch_review_unverified
bnf-f0175	c2-l041	1	Hũa	11	14	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0175	c2-l044	1	verão	9	14	3	rão	verão	a	batch_review_unverified
bnf-f0176	c1-l003	1	não	11	14	1	não	não	a	batch_review_unverified
bnf-f0176	c1-l003	2	não	28	31	1	não	não	a	batch_review_unverified
bnf-f0176	c1-l010	1	verão	21	26	3	rão	verão	a	batch_review_unverified
bnf-f0176	c1-l012	1	verão	18	23	3	rão	verão	a	batch_review_unverified
bnf-f0176	c1-l013	1	lũa	32	35	1	lũa	lũa	u	batch_review_unverified
bnf-f0176	c1-l015	1	falcão	20	26	4	cão	falcão	a	batch_review_unverified
bnf-f0176	c1-l019	1	Iapão	3	8	3	pão	Iapão	a	batch_review_unverified
bnf-f0176	c1-l022	1	algũa	25	30	3	gũa	algũa	u	batch_review_unverified
bnf-f0176	c1-l027	1	ção	0	3	1	ção	ção	a	batch_review_unverified
bnf-f0176	c1-l027	2	algũa	7	12	3	gũa	algũa	u	batch_review_unverified
bnf-f0176	c1-l028	1	algũa	27	32	3	gũa	algũa	u	batch_review_unverified
bnf-f0176	c1-l046	1	hũas	36	40	1	hũa	hũas	u	batch_review_unverified
bnf-f0176	c2-l008	1	Iapão	17	22	3	pão	Iapão	a	batch_review_unverified
bnf-f0176	c2-l017	1	Hũa	9	12	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0176	c2-l018	1	Iapão	7	12	3	pão	Iapão	a	batch_review_unverified
bnf-f0176	c2-l021	1	crucificação	17	29	10	ção	crucificação	a	batch_review_unverified
bnf-f0176	c2-l021	2	Iapão	41	46	3	pão	Iapão	a	batch_review_unverified
bnf-f0176	c2-l024	1	dalgũa	35	41	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0176	c2-l026	1	ordenações	22	32	7	çõe	ordenações	o	batch_review_unverified
bnf-f0176	c2-l039	1	hũa	23	26	1	hũa	hũa	u	batch_review_unverified
bnf-f0176	c2-l042	1	vſão	29	33	2	ſão	vſão	a	batch_review_unverified
bnf-f0176	c2-l043	1	falcão	28	34	4	cão	falcão	a	batch_review_unverified
bnf-f0176	c2-l045	1	feição	25	31	4	ção	feição	a	batch_review_unverified
bnf-f0177	c1-l004	1	algũa	12	17	3	gũa	algũa	u	batch_review_unverified
bnf-f0177	c1-l010	1	algũa	37	42	3	gũa	algũa	u	batch_review_unverified
bnf-f0177	c1-l012	1	hũa	34	37	1	hũa	hũa	u	batch_review_unverified
bnf-f0177	c1-l037	1	Embarcação	22	32	8	ção	Embarcação	a	batch_review_unverified
bnf-f0177	c2-l006	1	hũa	14	17	1	hũa	hũa	u	batch_review_unverified
bnf-f0177	c2-l010	1	algũa	28	33	3	gũa	algũa	u	batch_review_unverified
bnf-f0177	c2-l012	1	Iapões	37	43	3	põe	Iapões	o	batch_review_unverified
bnf-f0177	c2-l014	1	algũa	24	29	3	gũa	algũa	u	batch_review_unverified
bnf-f0177	c2-l022	1	Hũa	10	13	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0177	c2-l024	1	caixão	0	6	4	xão	caixão	a	batch_review_unverified
bnf-f0177	c2-l025	1	não	9	12	1	não	não	a	batch_review_unverified
bnf-f0177	c2-l026	1	dalgũa	27	33	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0177	c2-l031	1	Embarcação	10	20	8	ção	Embarcação	a	batch_review_unverified
bnf-f0177	c2-l033	1	Sarampão	8	16	6	pão	Sarampão	a	batch_review_unverified
bnf-f0177	c2-l034	1	ſarampão	4	12	6	pão	ſarampão	a	batch_review_unverified
bnf-f0177	c2-l040	1	coração	27	34	5	ção	coração	a	batch_review_unverified
bnf-f0178	c1-l005	1	leuão	16	21	3	uão	leuão	a	batch_review_unverified
bnf-f0178	c1-l008	1	aſentão	4	11	5	tão	aſentão	a	batch_review_unverified
bnf-f0178	c1-l009	1	atrauesſão	30	40	8	ſão	atrauesſão	a	batch_review_unverified
bnf-f0178	c1-l010	1	mão	10	13	1	mão	mão	a	batch_review_unverified
bnf-f0178	c1-l011	1	hũa	18	21	1	hũa	hũa	u	batch_review_unverified
bnf-f0178	c1-l017	1	mão	34	37	1	mão	mão	a	batch_review_unverified
bnf-f0178	c1-l026	1	Algũa	14	19	3	gũa	Algũa	u	batch_review_unverified
bnf-f0178	c1-l026	2	guarnição	20	29	7	ção	guarnição	a	batch_review_unverified
bnf-f0178	c1-l031	1	não	9	12	1	não	não	a	batch_review_unverified
bnf-f0178	c1-l036	1	lauão	30	35	3	uão	lauão	a	batch_review_unverified
bnf-f0178	c1-l043	1	algũa	7	12	3	gũa	algũa	u	batch_review_unverified
bnf-f0178	c1-l045	1	eſtourão	26	34	6	rão	eſtourão	a	batch_review_unverified
bnf-f0178	c1-l046	1	rebentão	0	8	6	tão	rebentão	a	batch_review_unverified
bnf-f0178	c2-l005	1	inclinação	11	21	8	ção	inclinação	a	batch_review_unverified
bnf-f0178	c2-l006	1	algũa	6	11	3	gũa	algũa	u	batch_review_unverified
bnf-f0178	c2-l016	1	gũa	0	3	1	gũa	gũa	u	batch_review_unverified
bnf-f0178	c2-l018	1	Hũa	12	15	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0178	c2-l044	1	hũa	23	26	1	hũa	hũa	u	batch_review_unverified
bnf-f0178	c2-l044	2	mão	27	30	1	mão	mão	a	batch_review_unverified
bnf-f0179	c1-l001	1	Hũa	10	13	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0179	c1-l001	2	falcões	22	29	4	cõe	falcões	o	batch_review_unverified
bnf-f0179	c1-l006	1	não	35	38	1	não	não	a	batch_review_unverified
bnf-f0179	c1-l020	1	junções	0	7	4	çõe	junções	o	batch_review_unverified
bnf-f0179	c1-l020	2	conſtellações	12	25	10	çõe	conſtellações	o	batch_review_unverified
bnf-f0179	c1-l021	1	Iapões	31	37	3	põe	Iapões	o	batch_review_unverified
bnf-f0179	c1-l022	1	uão	0	3	1	uão	uão	a	batch_review_unverified
bnf-f0179	c1-l022	2	algũa	15	20	3	gũa	algũa	u	batch_review_unverified
bnf-f0179	c1-l026	1	prohibição	17	27	8	ção	prohibição	a	batch_review_unverified
bnf-f0179	c1-l037	1	prohibição	30	40	8	ção	prohibição	a	batch_review_unverified
bnf-f0179	c1-l040	1	Iapão	32	37	3	pão	Iapão	a	batch_review_unverified
bnf-f0179	c2-l005	1	falcão	24	30	4	cão	falcão	a	batch_review_unverified
bnf-f0179	c2-l010	1	Embarcação	10	20	8	ção	Embarcação	a	batch_review_unverified
bnf-f0179	c2-l011	1	Eſcriuão	10	18	6	uão	Eſcriuão	a	batch_review_unverified
bnf-f0179	c2-l016	1	algũa	27	32	3	gũa	algũa	u	batch_review_unverified
bnf-f0179	c2-l018	1	dalgũa	7	13	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0179	c2-l018	2	cõuite	21	27	1	cõu	cõuite	o	batch_review_unverified
bnf-f0179	c2-l034	1	pelejão	0	7	5	jão	pelejão	a	batch_review_unverified
bnf-f0179	c2-l042	1	mãos	12	16	1	mão	mãos	a	batch_review_unverified
bnf-f0180	c1-l010	1	vão	11	14	1	vão	vão	a	batch_review_unverified
bnf-f0180	c1-l013	1	Deſtruição	21	31	8	ção	Deſtruição	a	batch_review_unverified
bnf-f0180	c1-l014	1	algũa	22	27	3	gũa	algũa	u	batch_review_unverified
bnf-f0180	c1-l026	1	Entrarão	26	34	6	rão	Entrarão	a	batch_review_unverified
bnf-f0180	c1-l036	1	não	31	34	1	não	não	a	batch_review_unverified
bnf-f0180	c1-l037	1	não	31	34	1	não	não	a	batch_review_unverified
bnf-f0180	c1-l043	1	aſſentão	16	24	6	tão	aſſentão	a	batch_review_unverified
bnf-f0180	c2-l007	1	cuſtumão	0	8	6	mão	cuſtumão	a	batch_review_unverified
bnf-f0180	c2-l023	1	não	39	42	1	não	não	a	batch_review_unverified
bnf-f0180	c2-l035	1	amarrão	34	41	5	rão	amarrão	a	batch_review_unverified
bnf-f0180	c2-l037	1	mão	34	37	1	mão	mão	a	batch_review_unverified
bnf-f0180	c2-l038	1	hũa	7	10	1	hũa	hũa	u	batch_review_unverified
bnf-f0180	c2-l040	1	dalgũa	35	41	4	gũa	dalgũa	u	batch_review_unverified
bnf-f0180	c2-l041	1	uoação	0	6	4	ção	uoação	a	batch_review_unverified
bnf-f0180	c2-l043	1	pouoação	3	11	6	ção	pouoação	a	batch_review_unverified
bnf-f0180	c2-l046	1	Não	16	19	1	Não	Não	a	batch_review_unverified
bnf-f0180	c2-l047	1	não	35	38	1	não	não	a	batch_review_unverified
bnf-f0181	c1a-l002	1	hũa	40	43	1	hũa	hũa	u	batch_review_unverified
bnf-f0181	c1a-l014	1	bordão	3	9	4	dão	bordão	a	batch_review_unverified
bnf-f0181	c1a-l014	2	eſtão	17	22	3	tão	eſtão	a	batch_review_unverified
bnf-f0181	c1a-l015	1	falcões	12	19	4	cõe	falcões	o	batch_review_unverified
bnf-f0181	c1a-l016	1	quã	38	41	2	uã	quã	a	batch_review_unverified
bnf-f0181	c1b-l013	1	Hũa	6	9	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0181	c1b-l014	1	ſarampão	0	8	6	pão	ſarampão	a	batch_review_unverified
bnf-f0181	c1b-l026	1	leuão	21	26	3	uão	leuão	a	batch_review_unverified
bnf-f0181	c2-l001	1	Hũa	15	18	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0181	c2-l004	1	Diuiſão	8	15	5	ſão	Diuiſão	a	batch_review_unverified
bnf-f0181	c2-l018	1	Hũas	7	11	1	Hũa	Hũas	u	batch_review_unverified
bnf-f0181	c2-l019	1	algũa	19	24	3	gũa	algũa	u	batch_review_unverified
bnf-f0181	c2-l022	1	telhão	37	43	4	hão	telhão	a	batch_review_unverified
bnf-f0181	c2-l028	1	eſtão	24	29	3	tão	eſtão	a	batch_review_unverified
bnf-f0181	c2-l029	1	capitão	0	7	5	tão	capitão	a	batch_review_unverified
bnf-f0181	c2-l029	2	não	8	11	1	não	não	a	batch_review_unverified
bnf-f0181	c2-l030	1	Hũa	5	8	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0181	c2-l033	1	cercão	12	18	4	cão	cercão	a	batch_review_unverified
bnf-f0181	c2-l033	2	chão	36	40	2	hão	chão	a	batch_review_unverified
bnf-f0181	c2-l039	1	quietação	2	11	7	ção	quietação	a	batch_review_unverified
bnf-f0181	c2-l045	1	lhões	0	5	2	hõe	lhões	o	batch_review_unverified
bnf-f0181	c2-l046	1	mãos	25	29	1	mão	mãos	a	batch_review_unverified
bnf-f0182	c1-l005	1	hũa	7	10	1	hũa	hũa	u	batch_review_unverified
bnf-f0182	c1-l023	1	feição	19	25	4	ção	feição	a	batch_review_unverified
bnf-f0182	c1-l027	1	feição	7	13	4	ção	feição	a	batch_review_unverified
bnf-f0182	c1-l036	1	Hũa	38	41	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0182	c1-l037	1	Iapão	25	30	3	pão	Iapão	a	batch_review_unverified
bnf-f0182	c1-l039	1	feição	16	22	4	ção	feição	a	batch_review_unverified
bnf-f0182	c1-l046	1	priſão	0	6	4	ſão	priſão	a	batch_review_unverified
bnf-f0182	c1-l046	2	não	22	25	1	não	não	a	batch_review_unverified
bnf-f0182	c1-l047	1	Hũa	24	27	1	Hũa	Hũa	u	batch_review_unverified
bnf-f0182	c1-l047	2	geração	28	35	5	ção	geração	a	batch_review_unverified
bnf-f0182	c2-l001	1	Iapão	18	23	3	pão	Iapão	a	batch_review_unverified
bnf-f0182	c2-l011	1	Iapões	8	14	3	põe	Iapões	o	batch_review_unverified
bnf-f0182	c2-l020	1	algũa	20	25	3	gũa	algũa	u	batch_review_unverified
bnf-f0182	c2-l022	1	ſaã	15	18	2	aã	ſaã	a	batch_review_unverified
